Date,Region,Product,Price,Quantity,Total_Sale,Client_ID
2023-04-30,Centro-Oeste,Cosmético,99.53,6,597.18,34
2023-04-30,Centro-Oeste,Cosmético,58.45,9,526.05,187
2023-04-30,Centro-Oeste,Produto de Higiene,51.79,3,155.37,157
2023-04-30,Centro-Oeste,Medicamento B,72.32,4,289.28,1
2023-04-30,Centro-Oeste,Medicamento A,7.28,2,14.56,189
2023-04-30,Centro-Oeste,Medicamento B,80.96,7,566.72,106
2023-04-30,Centro-Oeste,Medicamento A,36.71,9,330.39,164
2023-04-30,Centro-Oeste,Medicamento B,6.07,4,24.28,177
2023-04-30,Centro-Oeste,Medicamento C,29.17,2,58.34,79
2023-04-30,Centro-Oeste,Medicamento C,53.14,6,318.84,197
2023-04-30,Centro-Oeste,Medicamento A,15.81,6,94.86,88
2023-04-30,Centro-Oeste,Produto de Higiene,73.82,10,738.2,8
2023-04-30,Centro-Oeste,Medicamento B,23.43,6,140.58,173
2023-04-30,Centro-Oeste,Produto de Higiene,92.04,1,92.04,166
2023-04-30,Centro-Oeste,Medicamento B,50.74,8,405.92,138
2023-04-30,Centro-Oeste,Medicamento C,48.93,7,342.51,191
2023-04-30,Centro-Oeste,Medicamento A,84.34,5,421.7,145
2023-04-30,Centro-Oeste,Medicamento C,57.74,1,57.74,54
2023-04-30,Centro-Oeste,Cosmético,70.12,6,420.72,17
2023-04-30,Centro-Oeste,Medicamento B,31.64,1,31.64,87
2023-04-30,Centro-Oeste,Produto de Higiene,64.52,3,193.56,147
2023-04-30,Centro-Oeste,Cosmético,42.01,10,420.1,30
2023-04-30,Centro-Oeste,Medicamento C,72.0,6,432.0,182
2023-04-30,Centro-Oeste,Medicamento A,30.79,2,61.58,128
2023-04-30,Centro-Oeste,Medicamento B,40.3,5,201.5,56
2023-04-30,Centro-Oeste,Cosmético,33.72,2,67.44,96
2023-04-30,Centro-Oeste,Medicamento A,78.89,2,157.78,114
2023-04-30,Centro-Oeste,Cosmético,7.37,8,58.96,129
2023-04-30,Centro-Oeste,Medicamento B,23.07,8,184.56,188
2023-04-30,Centro-Oeste,Cosmético,34.48,6,206.88,37
2023-04-30,Centro-Oeste,Medicamento A,83.1,9,747.9,174
2023-04-30,Centro-Oeste,Medicamento B,24.49,1,24.49,118
2023-04-30,Centro-Oeste,Produto de Higiene,72.8,9,655.2,30
2023-04-30,Centro-Oeste,Medicamento A,34.54,1,34.54,176
2023-04-30,Centro-Oeste,Cosmético,87.83,6,526.98,120
2023-04-30,Centro-Oeste,Medicamento A,14.79,5,73.95,6
2023-04-30,Centro-Oeste,Cosmético,77.06,4,308.24,83
2023-04-30,Centro-Oeste,Medicamento B,23.29,5,116.45,137
2023-04-30,Centro-Oeste,Medicamento C,78.41,2,156.82,70
2023-04-30,Centro-Oeste,Medicamento B,19.96,2,39.92,4
2023-04-30,Centro-Oeste,Cosmético,58.16,2,116.32,53
2023-04-30,Centro-Oeste,Cosmético,38.28,6,229.68,70
2023-04-30,Centro-Oeste,Medicamento B,94.61,5,473.05,147
2023-04-30,Centro-Oeste,Medicamento B,21.27,5,106.35,157
2023-04-30,Centro-Oeste,Medicamento C,56.35,1,56.35,34
2023-04-30,Centro-Oeste,Medicamento A,49.72,1,49.72,28
2023-04-30,Centro-Oeste,Produto de Higiene,10.11,7,70.77,101
2023-04-30,Centro-Oeste,Medicamento B,71.94,10,719.4,162
2023-04-30,Centro-Oeste,Produto de Higiene,63.55,5,317.75,86
2023-04-30,Centro-Oeste,Medicamento B,72.73,9,654.57,21
2023-04-30,Centro-Oeste,Produto de Higiene,58.94,2,117.88,179
2023-04-30,Centro-Oeste,Produto de Higiene,14.24,5,71.2,176
2023-05-31,Norte,Produto de Higiene,49.7,4,198.8,37
2023-05-31,Norte,Cosmético,29.52,6,177.12,101
2023-05-31,Norte,Medicamento B,71.46,6,428.76,84
2023-05-31,Norte,Produto de Higiene,51.31,2,102.62,122
2023-05-31,Norte,Medicamento A,38.39,8,307.12,44
2023-05-31,Norte,Medicamento C,77.95,10,779.5,148
2023-05-31,Norte,Medicamento B,53.26,7,372.82,183
2023-05-31,Norte,Medicamento A,35.96,2,71.92,78
2023-05-31,Norte,Cosmético,48.79,10,487.9,106
2023-05-31,Norte,Medicamento B,63.98,9,575.82,41
2023-05-31,Norte,Produto de Higiene,41.46,6,248.76,54
2023-05-31,Norte,Cosmético,45.96,7,321.72,146
2023-05-31,Norte,Medicamento C,56.73,4,226.92,45
2023-05-31,Norte,Medicamento A,75.24,10,752.4,125
2023-05-31,Norte,Medicamento A,61.26,8,490.08,84
2023-05-31,Norte,Cosmético,14.28,8,114.24,46
2023-05-31,Norte,Medicamento C,95.81,2,191.62,154
2023-05-31,Norte,Medicamento A,70.12,10,701.2,198
2023-05-31,Norte,Produto de Higiene,36.1,1,36.1,24
2023-05-31,Norte,Medicamento B,82.62,10,826.2,194
2023-05-31,Norte,Medicamento A,76.92,3,230.76,116
2023-05-31,Norte,Cosmético,32.69,10,326.9,148
2023-05-31,Norte,Produto de Higiene,23.59,6,141.54,77
2023-05-31,Norte,Cosmético,80.46,5,402.3,112
2023-05-31,Norte,Medicamento C,99.08,10,990.8,3
2023-05-31,Norte,Cosmético,98.71,7,690.97,33
2023-05-31,Norte,Medicamento C,10.93,9,98.37,14
2023-05-31,Norte,Medicamento A,71.82,6,430.92,29
2023-05-31,Norte,Medicamento C,87.24,4,348.96,111
2023-05-31,Norte,Cosmético,42.46,6,254.76,183
2023-05-31,Norte,Produto de Higiene,43.57,7,304.99,140
2023-05-31,Norte,Medicamento B,67.94,8,543.52,36
2023-05-31,Norte,Medicamento B,57.77,6,346.62,107
2023-05-31,Norte,Medicamento B,32.4,3,97.2,35
2023-05-31,Norte,Medicamento A,11.82,1,11.82,37
2023-05-31,Norte,Produto de Higiene,67.5,3,202.5,22
2023-05-31,Norte,Medicamento B,66.01,7,462.07,117
2023-05-31,Norte,Cosmético,93.38,10,933.8,47
2023-05-31,Norte,Produto de Higiene,53.39,9,480.51,116
2023-05-31,Norte,Produto de Higiene,38.75,3,116.25,109
2023-05-31,Norte,Cosmético,5.71,8,45.68,188
2023-05-31,Norte,Medicamento B,72.65,5,363.25,106
2023-05-31,Norte,Cosmético,59.75,1,59.75,10
2023-05-31,Norte,Cosmético,50.91,6,305.46,29
2023-05-31,Norte,Cosmético,50.75,2,101.5,37
2023-05-31,Norte,Cosmético,98.44,5,492.2,120
2023-05-31,Norte,Cosmético,12.43,10,124.3,23
2023-05-31,Norte,Medicamento B,49.88,2,99.76,176
2023-05-31,Norte,Cosmético,80.82,5,404.1,157
2023-05-31,Norte,Medicamento A,90.84,9,817.56,200
2023-05-31,Norte,Medicamento A,49.54,9,445.86,121
2023-05-31,Norte,Cosmético,74.71,7,522.97,91
2023-05-31,Norte,Medicamento C,32.47,1,32.47,178
2023-05-31,Norte,Cosmético,76.2,10,762.0,67
2023-05-31,Norte,Medicamento A,64.78,10,647.8,44
2023-05-31,Norte,Cosmético,9.9,5,49.5,189
2023-05-31,Norte,Cosmético,7.59,8,60.72,22
2023-05-31,Norte,Medicamento B,53.03,5,265.15,65
2023-05-31,Norte,Medicamento B,63.5,5,317.5,66
2023-05-31,Norte,Medicamento A,75.44,10,754.4,45
2023-05-31,Norte,Cosmético,75.2,8,601.6,95
2023-05-31,Norte,Medicamento B,29.82,4,119.28,125
2023-05-31,Norte,Medicamento B,80.94,1,80.94,88
2023-05-31,Norte,Medicamento A,96.9,10,969.0,40
2023-05-31,Norte,Produto de Higiene,76.51,7,535.57,198
2023-05-31,Norte,Produto de Higiene,27.61,8,220.88,186
2023-05-31,Norte,Medicamento B,25.03,6,150.18,14
2023-05-31,Norte,Medicamento C,76.77,2,153.54,14
2023-05-31,Norte,Medicamento B,49.08,8,392.64,78
2023-05-31,Norte,Produto de Higiene,75.88,9,682.92,60
2023-05-31,Norte,Produto de Higiene,69.93,7,489.51,122
2023-05-31,Norte,Medicamento C,18.79,7,131.53,4
2023-05-31,Norte,Medicamento C,93.09,8,744.72,98
2023-05-31,Norte,Medicamento C,96.37,1,96.37,25
2023-05-31,Norte,Cosmético,65.56,7,458.92,157
2023-05-31,Norte,Medicamento C,36.82,5,184.1,26
2023-05-31,Norte,Medicamento C,67.16,7,470.12,119
2023-05-31,Norte,Medicamento B,74.76,10,747.6,198
2023-05-31,Norte,Medicamento B,54.4,3,163.2,81
2023-05-31,Norte,Cosmético,6.0,1,6.0,18
2023-05-31,Norte,Medicamento A,44.07,9,396.63,27
2023-05-31,Norte,Produto de Higiene,38.39,5,191.95,65
2023-05-31,Norte,Medicamento B,8.23,10,82.3,24
2023-05-31,Norte,Medicamento A,94.16,4,376.64,154
2023-05-31,Norte,Medicamento A,72.27,2,144.54,23
2023-05-31,Norte,Cosmético,17.34,10,173.4,48
2023-05-31,Norte,Medicamento A,71.09,5,355.45,76
2023-05-31,Norte,Produto de Higiene,67.75,2,135.5,164
2023-05-31,Norte,Produto de Higiene,92.66,5,463.3,197
2023-05-31,Norte,Produto de Higiene,70.76,6,424.56,66
2023-05-31,Norte,Medicamento B,79.17,5,395.85,199
2023-05-31,Nordeste,Produto de Higiene,41.92,1,41.92,67
2023-05-31,Nordeste,Medicamento C,21.9,2,43.8,126
2023-05-31,Nordeste,Medicamento B,62.98,3,188.94,166
2023-05-31,Nordeste,Produto de Higiene,15.3,9,137.7,197
2023-05-31,Nordeste,Produto de Higiene,25.75,2,51.5,114
2023-05-31,Nordeste,Medicamento C,14.81,2,29.62,19
2023-05-31,Nordeste,Cosmético,74.12,8,592.96,5
2023-05-31,Nordeste,Produto de Higiene,19.14,1,19.14,10
2023-05-31,Nordeste,Produto de Higiene,30.31,6,181.86,101
2023-05-31,Nordeste,Cosmético,5.35,8,42.8,123
2023-05-31,Nordeste,Produto de Higiene,43.37,2,86.74,139
2023-05-31,Nordeste,Medicamento B,5.31,8,42.48,32
2023-05-31,Nordeste,Cosmético,55.85,6,335.1,86
2023-05-31,Nordeste,Medicamento C,43.06,2,86.12,94
2023-05-31,Nordeste,Cosmético,86.07,6,516.42,21
2023-05-31,Nordeste,Produto de Higiene,77.24,5,386.2,166
2023-05-31,Nordeste,Medicamento B,21.78,1,21.78,99
2023-05-31,Nordeste,Medicamento B,33.39,7,233.73,28
2023-05-31,Nordeste,Medicamento C,51.22,8,409.76,189
2023-05-31,Nordeste,Medicamento B,18.29,4,73.16,7
2023-05-31,Nordeste,Cosmético,27.66,7,193.62,17
2023-05-31,Nordeste,Cosmético,66.12,8,528.96,137
2023-05-31,Nordeste,Produto de Higiene,96.82,1,96.82,10
2023-05-31,Nordeste,Medicamento C,10.33,1,10.33,104
2023-05-31,Nordeste,Medicamento A,25.11,9,225.99,118
2023-05-31,Nordeste,Cosmético,19.15,10,191.5,60
2023-05-31,Nordeste,Medicamento A,8.5,3,25.5,126
2023-05-31,Nordeste,Medicamento A,49.77,10,497.7,12
2023-05-31,Nordeste,Medicamento B,71.62,3,214.86,4
2023-05-31,Nordeste,Medicamento B,65.1,5,325.5,25
2023-05-31,Nordeste,Produto de Higiene,63.07,10,630.7,17
2023-05-31,Nordeste,Medicamento A,15.85,10,158.5,158
2023-05-31,Nordeste,Medicamento B,11.0,4,44.0,110
2023-05-31,Nordeste,Medicamento C,82.09,7,574.63,84
2023-05-31,Nordeste,Medicamento A,97.71,10,977.1,140
2023-05-31,Nordeste,Medicamento B,35.55,4,142.2,196
2023-05-31,Nordeste,Medicamento A,61.34,6,368.04,17
2023-05-31,Nordeste,Medicamento A,31.02,7,217.14,44
2023-05-31,Nordeste,Medicamento C,57.57,8,460.56,63
2023-05-31,Nordeste,Cosmético,8.87,2,17.74,162
2023-05-31,Nordeste,Cosmético,40.73,3,122.19,5
2023-05-31,Nordeste,Produto de Higiene,12.67,1,12.67,46
2023-05-31,Nordeste,Medicamento A,72.14,10,721.4,73
2023-05-31,Nordeste,Produto de Higiene,70.88,8,567.04,178
2023-05-31,Nordeste,Medicamento B,24.59,5,122.95,134
2023-05-31,Nordeste,Produto de Higiene,44.14,3,132.42,157
2023-05-31,Nordeste,Medicamento A,61.65,8,493.2,157
2023-05-31,Nordeste,Medicamento A,64.58,5,322.9,90
2023-05-31,Nordeste,Produto de Higiene,5.43,4,21.72,50
2023-05-31,Nordeste,Medicamento A,98.73,2,197.46,159
2023-05-31,Nordeste,Medicamento C,86.96,9,782.64,130
2023-05-31,Nordeste,Medicamento B,49.1,4,196.4,71
2023-05-31,Nordeste,Medicamento A,23.4,3,70.2,176
2023-05-31,Sul,Produto de Higiene,21.75,1,21.75,14
2023-05-31,Sul,Medicamento C,32.08,7,224.56,65
2023-05-31,Sul,Medicamento C,63.6,8,508.8,12
2023-05-31,Sul,Medicamento A,75.34,9,678.06,46
2023-05-31,Sul,Medicamento B,79.62,8,636.96,132
2023-05-31,Sul,Medicamento A,11.73,4,46.92,185
2023-05-31,Sul,Produto de Higiene,61.31,6,367.86,108
2023-05-31,Sul,Medicamento B,75.97,6,455.82,59
2023-05-31,Sul,Medicamento A,35.98,2,71.96,61
2023-05-31,Sul,Produto de Higiene,87.64,7,613.48,57
2023-05-31,Sul,Medicamento A,49.74,8,397.92,14
2023-05-31,Sul,Produto de Higiene,18.77,10,187.7,117
2023-05-31,Sul,Medicamento B,41.8,3,125.4,118
2023-05-31,Sul,Medicamento B,65.04,5,325.2,52
2023-05-31,Sul,Medicamento C,17.09,10,170.9,16
2023-05-31,Sul,Medicamento C,17.97,8,143.76,118
2023-05-31,Sul,Produto de Higiene,21.26,6,127.56,57
2023-05-31,Sul,Medicamento C,62.35,10,623.5,44
2023-05-31,Sul,Cosmético,97.16,4,388.64,23
2023-05-31,Sul,Produto de Higiene,86.41,8,691.28,56
2023-05-31,Sul,Cosmético,49.98,8,399.84,72
2023-05-31,Sul,Medicamento A,74.35,4,297.4,64
2023-05-31,Sul,Medicamento C,46.25,4,185.0,152
2023-05-31,Sul,Medicamento B,91.81,1,91.81,107
2023-05-31,Sul,Medicamento A,8.81,8,70.48,188
2023-05-31,Sul,Cosmético,8.19,9,73.71,101
2023-05-31,Sul,Produto de Higiene,81.92,2,163.84,116
2023-05-31,Sul,Produto de Higiene,27.85,9,250.65,193
2023-05-31,Sul,Medicamento A,70.85,7,495.95,56
2023-05-31,Sul,Medicamento B,39.05,4,156.2,166
2023-05-31,Sul,Medicamento A,6.51,5,32.55,42
2023-05-31,Sul,Produto de Higiene,86.5,10,865.0,7
2023-05-31,Sul,Produto de Higiene,49.06,3,147.18,181
2023-05-31,Sul,Produto de Higiene,22.57,6,135.42,161
2023-05-31,Sul,Produto de Higiene,71.87,1,71.87,161
2023-05-31,Sul,Medicamento A,41.56,6,249.36,136
2023-05-31,Sul,Medicamento A,33.18,5,165.9,179
2023-05-31,Sul,Cosmético,56.53,4,226.12,176
2023-05-31,Sul,Medicamento A,63.94,6,383.64,189
2023-05-31,Sul,Medicamento A,53.9,6,323.4,14
2023-05-31,Sul,Medicamento A,41.38,8,331.04,159
2023-05-31,Sul,Medicamento A,39.73,3,119.19,166
2023-05-31,Sul,Cosmético,71.96,9,647.64,182
2023-05-31,Sul,Medicamento B,18.15,6,108.9,62
2023-05-31,Sul,Cosmético,15.79,8,126.32,189
2023-05-31,Sul,Cosmético,87.76,4,351.04,193
2023-05-31,Sul,Medicamento B,35.44,5,177.2,129
2023-05-31,Sul,Produto de Higiene,31.33,2,62.66,96
2023-05-31,Sul,Medicamento C,47.98,9,431.82,135
2023-05-31,Sul,Medicamento A,49.67,9,447.03,174
2023-05-31,Sul,Cosmético,90.45,8,723.6,159
2023-05-31,Sul,Medicamento C,80.99,2,161.98,49
2023-05-31,Sul,Produto de Higiene,13.29,7,93.03,46
2023-05-31,Sul,Medicamento C,96.03,2,192.06,28
2023-05-31,Sul,Medicamento B,31.21,3,93.63,128
2023-05-31,Sul,Medicamento B,88.12,9,793.08,161
2023-05-31,Sul,Medicamento A,32.85,9,295.65,34
2023-05-31,Sul,Produto de Higiene,37.94,8,303.52,189
2023-05-31,Sul,Medicamento A,32.69,2,65.38,6
2023-05-31,Sul,Medicamento B,84.32,9,758.88,166
2023-05-31,Sul,Medicamento C,44.11,6,264.66,168
2023-05-31,Sul,Medicamento C,51.18,9,460.62,141
2023-05-31,Sul,Produto de Higiene,48.51,10,485.1,34
2023-05-31,Sul,Medicamento C,21.32,5,106.6,59
2023-05-31,Sul,Produto de Higiene,40.33,5,201.65,198
2023-05-31,Sul,Medicamento A,19.09,5,95.45,117
2023-05-31,Sul,Medicamento B,63.77,3,191.31,183
2023-05-31,Sul,Cosmético,32.1,3,96.3,182
2023-05-31,Sul,Medicamento B,20.32,2,40.64,11
2023-05-31,Sul,Medicamento C,59.58,8,476.64,67
2023-05-31,Sul,Medicamento C,22.53,9,202.77,182
2023-05-31,Sul,Medicamento A,68.23,6,409.38,38
2023-05-31,Sul,Medicamento C,47.6,3,142.8,137
2023-05-31,Sul,Medicamento C,16.54,1,16.54,104
2023-05-31,Sul,Produto de Higiene,78.01,8,624.08,82
2023-05-31,Sul,Medicamento B,5.41,9,48.69,130
2023-05-31,Sul,Medicamento C,66.49,5,332.45,122
2023-05-31,Sul,Medicamento C,97.11,10,971.1,171
2023-05-31,Sul,Medicamento B,80.96,8,647.68,87
2023-05-31,Sul,Medicamento A,74.51,1,74.51,36
2023-05-31,Sudeste,Cosmético,16.1,1,16.1,103
2023-05-31,Sudeste,Cosmético,84.88,8,679.04,92
2023-05-31,Sudeste,Medicamento A,36.0,10,360.0,165
2023-05-31,Sudeste,Medicamento B,60.43,4,241.72,197
2023-05-31,Sudeste,Medicamento C,23.59,2,47.18,138
2023-05-31,Sudeste,Produto de Higiene,69.32,2,138.64,132
2023-05-31,Sudeste,Produto de Higiene,23.47,6,140.82,155
2023-05-31,Sudeste,Cosmético,53.6,1,53.6,171
2023-05-31,Sudeste,Medicamento C,42.77,7,299.39,95
2023-05-31,Sudeste,Produto de Higiene,40.42,5,202.1,89
2023-05-31,Sudeste,Medicamento C,34.27,8,274.16,144
2023-05-31,Sudeste,Medicamento A,25.49,8,203.92,190
2023-05-31,Sudeste,Produto de Higiene,81.35,5,406.75,42
2023-05-31,Sudeste,Produto de Higiene,74.22,7,519.54,36
2023-05-31,Sudeste,Cosmético,61.8,3,185.4,54
2023-05-31,Sudeste,Medicamento C,50.09,9,450.81,86
2023-05-31,Sudeste,Medicamento A,93.65,10,936.5,194
2023-05-31,Sudeste,Produto de Higiene,13.4,7,93.8,164
2023-05-31,Sudeste,Medicamento C,44.38,9,399.42,119
2023-05-31,Sudeste,Cosmético,76.75,3,230.25,52
2023-05-31,Sudeste,Medicamento B,84.07,5,420.35,142
2023-05-31,Sudeste,Produto de Higiene,9.01,5,45.05,150
2023-05-31,Sudeste,Medicamento C,51.94,8,415.52,58
2023-05-31,Sudeste,Medicamento A,80.17,3,240.51,68
2023-05-31,Sudeste,Medicamento C,95.82,8,766.56,32
2023-05-31,Sudeste,Medicamento C,44.63,8,357.04,177
2023-05-31,Sudeste,Medicamento B,7.7,5,38.5,127
2023-05-31,Sudeste,Medicamento A,61.89,6,371.34,149
2023-05-31,Sudeste,Produto de Higiene,58.73,5,293.65,161
2023-05-31,Sudeste,Produto de Higiene,97.55,2,195.1,96
2023-05-31,Sudeste,Cosmético,74.63,1,74.63,67
2023-05-31,Sudeste,Medicamento B,60.26,3,180.78,82
2023-05-31,Sudeste,Produto de Higiene,88.44,3,265.32,92
2023-05-31,Sudeste,Medicamento B,10.02,6,60.12,108
2023-05-31,Sudeste,Medicamento C,9.63,5,48.15,136
2023-05-31,Sudeste,Medicamento A,53.82,3,161.46,196
2023-05-31,Sudeste,Medicamento A,61.88,3,185.64,140
2023-05-31,Sudeste,Medicamento C,87.88,5,439.4,70
2023-05-31,Sudeste,Medicamento C,14.1,10,141.0,91
2023-05-31,Sudeste,Medicamento B,6.23,9,56.07,73
2023-05-31,Sudeste,Medicamento C,78.99,7,552.93,88
2023-05-31,Sudeste,Medicamento B,14.73,3,44.19,129
2023-05-31,Sudeste,Medicamento B,84.0,9,756.0,158
2023-05-31,Sudeste,Cosmético,85.38,9,768.42,180
2023-05-31,Sudeste,Medicamento A,44.65,2,89.3,30
2023-05-31,Sudeste,Medicamento B,92.72,8,741.76,90
2023-05-31,Sudeste,Medicamento C,70.65,3,211.95,114
2023-05-31,Sudeste,Cosmético,54.7,6,328.2,45
2023-05-31,Sudeste,Medicamento C,7.73,2,15.46,57
2023-05-31,Sudeste,Medicamento B,86.4,3,259.2,177
2023-05-31,Sudeste,Medicamento B,34.21,4,136.84,34
2023-05-31,Sudeste,Medicamento A,45.36,2,90.72,20
2023-05-31,Sudeste,Medicamento A,78.6,7,550.2,11
2023-05-31,Sudeste,Medicamento B,15.24,9,137.16,152
2023-05-31,Sudeste,Medicamento A,49.56,5,247.8,12
2023-05-31,Sudeste,Medicamento A,33.66,1,33.66,194
2023-05-31,Sudeste,Medicamento A,79.33,10,793.3,53
2023-05-31,Sudeste,Cosmético,90.61,3,271.83,172
2023-05-31,Sudeste,Medicamento C,7.78,3,23.34,192
2023-05-31,Sudeste,Medicamento C,95.14,6,570.84,91
2023-05-31,Sudeste,Medicamento B,86.24,10,862.4,62
2023-05-31,Sudeste,Cosmético,59.17,2,118.34,149
2023-05-31,Sudeste,Medicamento A,55.24,4,220.96,73
2023-05-31,Sudeste,Medicamento B,90.66,9,815.94,2
2023-05-31,Sudeste,Medicamento A,92.8,9,835.2,182
2023-05-31,Sudeste,Produto de Higiene,39.81,10,398.1,48
2023-05-31,Sudeste,Produto de Higiene,68.98,2,137.96,47
2023-05-31,Sudeste,Medicamento C,98.22,7,687.54,55
2023-05-31,Sudeste,Cosmético,26.62,2,53.24,195
2023-05-31,Sudeste,Medicamento C,16.74,2,33.48,134
2023-05-31,Sudeste,Medicamento B,52.1,6,312.6,181
2023-05-31,Sudeste,Medicamento C,57.93,1,57.93,22
2023-05-31,Sudeste,Medicamento C,51.9,7,363.3,73
2023-05-31,Sudeste,Produto de Higiene,62.04,5,310.2,176
2023-05-31,Sudeste,Produto de Higiene,26.46,7,185.22,75
2023-05-31,Sudeste,Produto de Higiene,22.93,2,45.86,122
2023-05-31,Sudeste,Medicamento C,22.03,8,176.24,173
2023-05-31,Sudeste,Medicamento A,42.66,9,383.94,169
2023-05-31,Sudeste,Medicamento A,16.33,7,114.31,103
2023-05-31,Sudeste,Cosmético,97.87,3,293.61,17
2023-05-31,Sudeste,Medicamento C,97.64,6,585.84,52
2023-05-31,Sudeste,Cosmético,85.18,7,596.26,32
2023-05-31,Sudeste,Medicamento B,84.62,8,676.96,72
2023-05-31,Sudeste,Cosmético,61.4,7,429.8,92
2023-05-31,Sudeste,Produto de Higiene,68.33,7,478.31,125
2023-05-31,Sudeste,Cosmético,31.49,8,251.92,28
2023-05-31,Sudeste,Medicamento A,28.82,8,230.56,60
2023-05-31,Sudeste,Medicamento B,7.82,1,7.82,18
2023-05-31,Sudeste,Produto de Higiene,69.42,3,208.26,98
2023-05-31,Sudeste,Cosmético,69.52,3,208.56,78
2023-05-31,Sudeste,Cosmético,64.21,2,128.42,170
2023-05-31,Sudeste,Cosmético,77.92,8,623.36,52
2023-05-31,Sudeste,Medicamento C,67.9,8,543.2,130
2023-05-31,Centro-Oeste,Cosmético,37.64,9,338.76,140
2023-05-31,Centro-Oeste,Medicamento A,95.5,1,95.5,111
2023-05-31,Centro-Oeste,Medicamento A,41.44,6,248.64,97
2023-05-31,Centro-Oeste,Produto de Higiene,48.67,1,48.67,46
2023-05-31,Centro-Oeste,Cosmético,67.64,5,338.2,181
2023-05-31,Centro-Oeste,Medicamento B,51.69,3,155.07,80
2023-05-31,Centro-Oeste,Produto de Higiene,51.31,2,102.62,146
2023-05-31,Centro-Oeste,Produto de Higiene,67.71,9,609.39,147
2023-05-31,Centro-Oeste,Produto de Higiene,50.21,3,150.63,130
2023-05-31,Centro-Oeste,Medicamento A,42.18,8,337.44,152
2023-05-31,Centro-Oeste,Produto de Higiene,63.61,6,381.66,197
2023-05-31,Centro-Oeste,Medicamento C,35.45,1,35.45,152
2023-05-31,Centro-Oeste,Medicamento A,17.18,6,103.08,90
2023-05-31,Centro-Oeste,Cosmético,7.56,6,45.36,98
2023-05-31,Centro-Oeste,Medicamento A,45.67,6,274.02,106
2023-05-31,Centro-Oeste,Medicamento C,10.36,4,41.44,64
2023-05-31,Centro-Oeste,Medicamento B,66.57,10,665.7,22
2023-05-31,Centro-Oeste,Medicamento A,87.55,2,175.1,87
2023-05-31,Centro-Oeste,Medicamento B,6.87,6,41.22,10
2023-05-31,Centro-Oeste,Produto de Higiene,67.49,7,472.43,146
2023-05-31,Centro-Oeste,Cosmético,90.63,5,453.15,6
2023-05-31,Centro-Oeste,Produto de Higiene,60.86,6,365.16,97
2023-05-31,Centro-Oeste,Cosmético,42.08,10,420.8,26
2023-05-31,Centro-Oeste,Produto de Higiene,14.51,4,58.04,87
2023-05-31,Centro-Oeste,Produto de Higiene,52.76,6,316.56,43
2023-05-31,Centro-Oeste,Cosmético,33.45,7,234.15,52
2023-05-31,Centro-Oeste,Produto de Higiene,65.37,2,130.74,138
2023-05-31,Centro-Oeste,Medicamento B,32.3,1,32.3,77
2023-05-31,Centro-Oeste,Cosmético,43.19,4,172.76,160
2023-05-31,Centro-Oeste,Medicamento A,73.18,10,731.8,25
2023-05-31,Centro-Oeste,Cosmético,37.0,2,74.0,146
2023-05-31,Centro-Oeste,Cosmético,50.15,4,200.6,89
2023-05-31,Centro-Oeste,Medicamento A,66.9,5,334.5,130
2023-05-31,Centro-Oeste,Medicamento C,46.13,9,415.17,81
2023-05-31,Centro-Oeste,Medicamento B,44.36,5,221.8,160
2023-05-31,Centro-Oeste,Cosmético,48.06,9,432.54,47
2023-05-31,Centro-Oeste,Medicamento A,64.65,9,581.85,48
2023-05-31,Centro-Oeste,Cosmético,52.42,8,419.36,69
2023-05-31,Centro-Oeste,Cosmético,81.85,7,572.95,145
2023-05-31,Centro-Oeste,Medicamento A,54.62,6,327.72,119
2023-05-31,Centro-Oeste,Medicamento B,27.84,5,139.2,112
2023-05-31,Centro-Oeste,Produto de Higiene,35.27,2,70.54,163
2023-05-31,Centro-Oeste,Medicamento B,85.37,5,426.85,74
2023-05-31,Centro-Oeste,Medicamento B,29.36,10,293.6,61
2023-05-31,Centro-Oeste,Produto de Higiene,27.66,3,82.98,50
2023-05-31,Centro-Oeste,Medicamento A,28.33,5,141.65,119
2023-05-31,Centro-Oeste,Produto de Higiene,58.18,7,407.26,109
2023-05-31,Centro-Oeste,Medicamento A,24.19,5,120.95,35
2023-05-31,Centro-Oeste,Medicamento A,29.55,5,147.75,169
2023-05-31,Centro-Oeste,Cosmético,21.72,1,21.72,185
2023-05-31,Centro-Oeste,Produto de Higiene,79.31,1,79.31,22
2023-05-31,Centro-Oeste,Medicamento C,62.15,2,124.3,105
2023-05-31,Centro-Oeste,Medicamento C,68.81,2,137.62,102
2023-05-31,Centro-Oeste,Medicamento B,27.42,10,274.2,189
2023-05-31,Centro-Oeste,Cosmético,93.63,9,842.67,171
2023-05-31,Centro-Oeste,Cosmético,95.22,9,856.98,65
2023-05-31,Centro-Oeste,Produto de Higiene,89.03,4,356.12,154
2023-05-31,Centro-Oeste,Medicamento A,78.45,6,470.7,85
2023-05-31,Centro-Oeste,Cosmético,75.04,4,300.16,109
2023-05-31,Centro-Oeste,Medicamento B,18.71,3,56.13,55
2023-05-31,Centro-Oeste,Medicamento C,46.75,5,233.75,151
2023-05-31,Centro-Oeste,Medicamento A,51.58,6,309.48,180
2023-05-31,Centro-Oeste,Medicamento A,35.07,7,245.49,122
2023-05-31,Centro-Oeste,Medicamento B,96.51,3,289.53,93
